id,Name,Meaning,Subject
,Bassalian,,English
,bassan,,English
,bassanello,,English
,bassanite,,English
,Bassano,,English
,bassara,,English
,bassarid,,English
,Bassaris,,English
,Bassariscus,,English
,bassarisk,,English
,bass-bar,,English
,Bassein,,English
,Basse-Normandie,,English
,Bassenthwaite,,English
,basses,,English
,Basses-Alpes,,English
,Basses-Pyrn,,English
,Basset,,English
,basse-taille,,English
,basseted,,English
,Basseterre,,English
,Basse-Terre,,English
,basset-horn,,English
,basseting,,English
,bassetite,,English
,bassets,,English
,Bassett,,English
,bassetta,,English
,bassette,,English
,bassetted,,English
,bassetting,,English
,Bassetts,,English
,Bassfield,,English
,bass-horn,,English
,bassi,,English
,bassy,,English
,Bassia,,English
,bassie,,English
,bassine,,English
,bassinet,,English
,bassinets,,English
,bassinet's,,English
,bassing,,English
,bassirilievi,,English
,bassi-rilievi,,English
,bassist,,English
,bassists,,English
,bassly,,English
,bassness,,English
,bassnesses,,English
,Basso,,English
,basson,,English
,bassoon,,English
,bassoonist,,English
,bassoonists,,English
,bassoons,,English
,basso-relievo,,English
,basso-relievos,,English
,basso-rilievo,,English
,bassorin,,English
,bassos,,English
,bass-relief,,English
,bass's,,English
,bassus,,English
,bass-viol,,English
,basswood,,English
,bass-wood,,English
,basswoods,,English
,Bast,,English
,basta,,English
,Bastaard,,English
,Bastad,,English
,bastant,,English
,Bastard,,English
,bastarda,,English
,bastard-cut,,English
,bastardy,,English
,bastardice,,English
,bastardies,,English
,bastardisation,,English
,bastardise,,English
,bastardised,,English
,bastardising,,English
,bastardism,,English
,bastardization,,English
,bastardizations,,English
,bastardize,,English
,bastardized,,English
,bastardizes,,English
,bastardizing,,English
,bastardly,,English
,bastardliness,,English
,bastardry,,English
,bastards,,English
,bastard's,,English
,bastard-saw,,English
,bastard-sawed,,English
,bastard-sawing,,English
,bastard-sawn,,English
,baste,,English
,basted,,English
,bastel-house,,English
,basten,,English
,baster,,English
,basters,,English
,bastes,,English
,basti,,English
,Bastia,,English
,Bastian,,English
,bastide,,English
,Bastien,,English
,bastile,,English
,bastiles,,English
,Bastille,,English
,bastilles,,English
,bastillion,,English
,bastiment,,English
,bastinade,,English
,bastinaded,,English
,bastinades,,English
,bastinading,,English
,bastinado,,English
,bastinadoed,,English
,bastinadoes,,English
,bastinadoing,,English
,basting,,English
,bastings,,English
,bastion,,English
,bastionary,,English
,bastioned,,English
,bastionet,,English
,bastions,,English
,bastion's,,English
,bastite,,English
,bastnaesite,,English
,bastnasite,,English
,basto,,English
,Bastogne,,English
,baston,,English
,bastonet,,English
,bastonite,,English
,Bastrop,,English
,basts,,English
,basural,,English
,basurale,,English
,Basuto,,English
,Basutoland,,English
,Basutos,,English
,Bat,,English
,Bataan,,English
,Bataan-Corregidor,,English
,batable,,English
,batad,,English
,Batak,,English
,batakan,,English
,bataleur,,English
,batamote,,English
,Batan,,English
,Batanes,,English
,Batangas,,English
,batara,,English
,batarde,,English
,batardeau,,English
,batata,,English
,Batatas,,English
,batatilla,,English
,Batavi,,English
,Batavia,,English
,Batavian,,English
,batboy,,English
,batboys,,English
,batch,,English
,batched,,English
,Batchelder,,English
,Batchelor,,English
,batcher,,English
,batchers,,English
,batches,,English
,batching,,English
,Batchtown,,English
,Bate,,English
,batea,,English
,bat-eared,,English
,bateau,,English
,bateaux,,English
,bated,,English
,bateful,,English
,Batekes,,English
,batel,,English
,bateleur,,English
,batell,,English
,Bateman,,English
,batement,,English
,Baten,,English
,bater,,English
,Bates,,English
,Batesburg,,English
,Batesland,,English
,Batesville,,English
,batete,,English
,Batetela,,English
,batfish,,English
,batfishes,,English
,batfowl,,English
,bat-fowl,,English
,batfowled,,English
,batfowler,,English
,batfowling,,English
,batfowls,,English
,batful,,English
,Bath,,English
,bath-,,English
,Batha,,English
,Bathala,,English
,bathe,,English
,batheable,,English
,bathed,,English
,Bathelda,,English
,bather,,English
,bathers,,English
,bathes,,English
,Bathesda,,English
,bathetic,,English
,bathetically,,English
,bathflower,,English
,bathhouse,,English
,bathhouses,,English
,bathy-,,English
,bathyal,,English
,bathyanesthesia,,English
,bathybian,,English
,bathybic,,English
,bathybius,,English
,bathic,,English
,bathycentesis,,English
,bathychrome,,English
,bathycolpian,,English
,bathycolpic,,English
,bathycurrent,,English
,bathyesthesia,,English
,bathygraphic,,English
,bathyhyperesthesia,,English
,bathyhypesthesia,,English
,bathyl,,English
,Bathilda,,English
,bathylimnetic,,English
,bathylite,,English
,bathylith,,English
,bathylithic,,English
,bathylitic,,English
,bathymeter,,English
,bathymetry,,English
,bathymetric,,English
,bathymetrical,,English
,bathymetrically,,English
,Bathinette,,English
,bathing,,English
,bathing-machine,,English
,bathyorographical,,English
,bathypelagic,,English
,bathyplankton,,English
,bathyscape,,English
,bathyscaph,,English
,bathyscaphe,,English
,bathyscaphes,,English
,bathyseism,,English
,bathysmal,,English
,bathysophic,,English
,bathysophical,,English
,bathysphere,,English
,bathyspheres,,English
,bathythermogram,,English
,bathythermograph,,English
,bathkol,,English
,bathless,,English
,bath-loving,,English
,bathman,,English
,bathmat,,English
,bathmats,,English
,bathmic,,English
,bathmism,,English
,bathmotropic,,English
,bathmotropism,,English
,batho-,,English
,bathochromatic,,English
,bathochromatism,,English
,bathochrome,,English
,bathochromy,,English
,bathochromic,,English
,bathoflore,,English
,bathofloric,,English
,batholite,,English
,batholith,,English
,batholithic,,English
,batholiths,,English
,batholitic,,English
,Batholomew,,English
,bathomania,,English
,bathometer,,English
,bathometry,,English
,Bathonian,,English
,bathool,,English
,bathophobia,,English
,bathorse,,English
,bathos,,English
,bathoses,,English
,bathrobe,,English
,bathrobes,,English
,bathrobe's,,English
,bathroom,,English
,bathroomed,,English
,bathrooms,,English
,bathroom's,,English
,bathroot,,English
,baths,,English
,Bathsheb,,English
,Bathsheba,,English
,Bath-sheba,,English
,Bathsheeb,,English
,bathtub,,English
,bathtubful,,English
,bathtubs,,English
,bathtub's,,English
,bathukolpian,,English
,bathukolpic,,English
,Bathulda,,English
,Bathurst,,English
,bathvillite,,English
,bathwater,,English
,bathwort,,English
,Batia,,English
,Batidaceae,,English
,batidaceous,,English
,batik,,English
,batiked,,English
,batiker,,English
,batiking,,English
,batiks,,English
,batikulin,,English
,batikuling,,English
,Batilda,,English
,bating,,English
,batino,,English
,batyphone,,English
,Batis,,English
,Batish,,English
,Batista,,English
,batiste,,English
,batistes,,English
,batitinan,,English
,batlan,,English
,Batley,,English
,batler,,English
,batlet,,English
,batlike,,English
,batling,,English
,batlon,,English
,Batman,,English
,batmen,,English
,bat-minded,,English
,bat-mindedness,,English
,bat-mule,,English
,Batna,,English
,Batocrinidae,,English
,Batocrinus,,English
,Batodendron,,English
,batoid,,English
,Batoidei,,English
,Batoka,,English
,Baton,,English
,batoneer,,English
,Batonga,,English
,batonist,,English
,batonistic,,English
,batonne,,English
,batonnier,,English
,batons,,English
,baton's,,English
,batoon,,English
,batophobia,,English
,Bator,,English
,Batory,,English
,Batrachia,,English
,batrachian,,English
,batrachians,,English
,batrachiate,,English
,Batrachidae,,English
,batrachite,,English
,Batrachium,,English
,batracho-,,English
,batrachoid,,English
,Batrachoididae,,English
,batrachophagous,,English
,Batrachophidia,,English
,batrachophobia,,English
,batrachoplasty,,English
,Batrachospermum,,English
,batrachotoxin,,English
,Batruk,,English
,bats,,English
,bat's,,English
,BATSE,,English
,Batsheva,,English
,bats-in-the-belfry,,English
,batsman,,English
,batsmanship,,English
,batsmen,,English
,Batson,,English
,batster,,English
,batswing,,English
,batt,,English
,Batta,,English
,battable,,English
,battailant,,English
,battailous,,English
,Battak,,English
,Battakhin,,English
,battalia,,English
,battalias,,English
,battalion,,English
,battalions,,English
,battalion's,,English
,Battambang,,English
,battarism,,English
,battarismus,,English
,Battat,,English
,batteau,,English
,batteaux,,English
,batted,,English
,battel,,English
,batteled,,English
,batteler,,English
,batteling,,English
,Battelle,,English
,Battelmatt,,English
,battels,,English
,battement,,English
,battements,,English
,batten,,English
,Battenburg,,English
,battened,,English
,battener,,English
,batteners,,English
,battening,,English
,battens,,English
,batter,,English
,batterable,,English
,battercake,,English
,batterdock,,English
,battered,,English
,batterer,,English
,batterfang,,English
,Battery,,English
,battery-charging,,English
,batterie,,English
,batteried,,English
,batteries,,English
,batteryman,,English
,battering,,English
,battering-ram,,English
,battery-powered,,English
,battery's,,English
,battery-testing,,English
,batterman,,English
,batter-out,,English
,batters,,English
,Battersea,,English
,batteuse,,English
,Batty,,English
,battycake,,English
,Batticaloa,,English
,battier,,English
,batties,,English
,Battiest,,English
,battik,,English
,battiks,,English
,battiness,,English
,batting,,English
,battings,,English
,Battipaglia,,English
,battish,,English
,Battista,,English
,Battiste,,English
,battle,,English
,battle-ax,,English
,battle-axe,,English
,Battleboro,,English
,battled,,English
,battledore,,English
,battledored,,English
,battledores,,English
,battledoring,,English
,battle-fallen,,English
,battlefield,,English
,battlefields,,English
,battlefield's,,English
,battlefront,,English
,battlefronts,,English
,battlefront's,,English
,battleful,,English
,battleground,,English
,battlegrounds,,English
,battleground's,,English
,battlement,,English
,battlemented,,English
,battlements,,English
,battlement's,,English
,battlepiece,,English
,battleplane,,English
,battler,,English
,battlers,,English
,battles,,English
,battle-scarred,,English
,battleship,,English
,battleships,,English
,battleship's,,English
,battle-slain,,English
,battlesome,,English
,battle-spent,,English
,battlestead,,English
,Battletown,,English
,battlewagon,,English
,battleward,,English
,battlewise,,English
,battle-writhen,,English
,battling,,English
,battology,,English
,battological,,English
,battologise,,English
,battologised,,English
,battologising,,English
,battologist,,English
,battologize,,English
,battologized,,English
,battologizing,,English
,batton,,English
,batts,,English
,battu,,English
,battue,,English
,battues,,English
,batture,,English
,Battus,,English
,battuta,,English
,battutas,,English
,battute,,English
,battuto,,English
,battutos,,English
,batukite,,English
,batule,,English
,Batum,,English
,Batumi,,English
,batuque,,English
,Batussi,,English
,Batwa,,English
,batwing,,English
,batwoman,,English
,batwomen,,English
,batz,,English
,batzen,,English
,BAU,,English
,baubee,,English
,baubees,,English
,bauble,,English
,baublery,,English
,baubles,,English
,bauble's,,English
,baubling,,English
,Baubo,,English
,bauch,,English
,Bauchi,,English
,bauchle,,English
,Baucis,,English
,bauckie,,English
,bauckiebird,,English
,baud,,English
,baudekin,,English
,baudekins,,English
,Baudelaire,,English
,baudery,,English
,Baudette,,English
,Baudin,,English
,Baudoin,,English
,Baudouin,,English
,baudrons,,English
,baudronses,,English
,bauds,,English
,Bauer,,English
,Bauera,,English
,Bauernbrot,,English
,baufrey,,English
,bauge,,English
,Baugh,,English
,Baughman,,English
,Bauhaus,,English
,Bauhinia,,English
,bauhinias,,English
,bauk,,English
,Baul,,English
,bauld,,English
,baulea,,English
,bauleah,,English
,baulk,,English
,baulked,,English
,baulky,,English
,baulkier,,English
,baulkiest,,English
,baulking,,English
,baulks,,English
,Baum,,English
,Baumann,,English
,Baumbaugh,,English
,Baume,,English
,Baumeister,,English
,baumhauerite,,English
,baumier,,English
,Baun,,English
,bauno,,English
,Baure,,English
,Bauru,,English
,Bausch,,English
,Bauske,,English
,Bausman,,English
,bauson,,English
,bausond,,English
,bauson-faced,,English
,bauta,,English
,Bautain,,English
,Bautista,,English
,Bautram,,English
,bautta,,English
,Bautzen,,English
,bauxite,,English
,bauxites,,English
,bauxitic,,English
,bauxitite,,English
,Bav,,English
,bavardage,,English
,bavary,,English
,Bavaria,,English
,Bavarian,,English
,bavaroy,,English
,bavarois,,English
,bavaroise,,English
,bavenite,,English
,bavette,,English
,baviaantje,,English
,Bavian,,English
,baviere,,English
,bavin,,English
,Bavius,,English
,Bavon,,English
,bavoso,,English
,baw,,English
,bawarchi,,English
,bawbee,,English
,bawbees,,English
,bawble,,English
,bawcock,,English
,bawcocks,,English
,bawd,,English
,bawdy,,English
,bawdier,,English
,bawdies,,English
,bawdiest,,English
,bawdyhouse,,English
,bawdyhouses,,English
,bawdily,,English
,bawdiness,,English
,bawdinesses,,English
,bawdry,,English
,bawdric,,English
,bawdrick,,English
,bawdrics,,English
,bawdries,,English
,bawds,,English
,bawdship,,English
,bawdstrot,,English
,bawhorse,,English
,bawke,,English
,bawl,,English
,bawled,,English
,bawley,,English
,bawler,,English
,bawlers,,English
,bawly,,English
,bawling,,English
,bawling-out,,English
,bawls,,English
,bawn,,English
,bawneen,,English
,Bawra,,English
,bawrel,,English
,bawsint,,English
,baws'nt,,English
,bawsunt,,English
,bawty,,English
,bawtie,,English
,bawties,,English
,Bax,,English
,B-axes,,English
,Baxy,,English
,Baxie,,English
,B-axis,,English
,Baxley,,English
,Baxter,,English
,Baxterian,,English
,Baxterianism,,English
,baxtone,,English
,bazaar,,English
,bazaars,,English
,bazaar's,,English
,Bazaine,,English
,Bazar,,English
,bazars,,English
,Bazatha,,English
,baze,,English
,Bazigar,,English
,Bazil,,English
,Bazin,,English
,Bazine,,English
,Baziotes,,English
,Bazluke,,English
,bazoo,,English
,bazooka,,English
,bazookaman,,English
,bazookamen,,English
,bazookas,,English
,bazooms,,English
,bazoos,,English
,bazzite,,English
,BB,,English
,BBA,,English
,BBB,,English
,BBC,,English
,BBL,,English
,bbl.,,English
,bbls,,English
,BBN,,English
,bbs,,English
,BBXRT,,English
,BC,,English
,BCBS,,English
,BCC,,English
,BCD,,English
,BCDIC,,English
,BCE,,English
,BCerE,,English
,bcf,,English
,BCh,,English
,Bchar,,English
,BChE,,English
,bchs,,English
,BCL,,English
,BCM,,English
,BCom,,English
,BComSc,,English
,BCP,,English
